assignment_id;pr_number;github_username;pull_request_data;user_id;pull_request_url
2;88;git_username_masked;"{""pr_id"": 0092504900, ""state"": ""open"", ""head_sha"": ""58b2fe544f844bdf4d45430073249212ea9b4780"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9166680754, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-21T00:12:32Z"", ""run_number"": 426, ""updated_at"": ""2024-05-21T00:14:27Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-20T23:24:39Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
1;54;git_username_masked;"{""pr_id"": 0046605300, ""state"": ""open"", ""head_sha"": ""3ff4432b0f80044a673d65be47c852eb674748ef"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9122596786, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-17T03:38:52Z"", ""run_number"": 226, ""updated_at"": ""2024-05-17T03:39:08Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-17T03:38:49Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
2;65;git_username_masked;"{""pr_id"": 0074206900, ""state"": ""open"", ""head_sha"": ""9550e58578ffb8fae662b08079ef220ef946fb62"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9153076664, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-20T03:27:42Z"", ""run_number"": 285, ""updated_at"": ""2024-05-20T03:29:32Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-20T02:22:37Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
1;69;git_username_masked;"{""pr_id"": 0057903400, ""state"": ""open"", ""head_sha"": ""d45f718e265eb029d4bcd758d26f0fb728f32df6"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9136990426, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-18T03:28:16Z"", ""run_number"": 392, ""updated_at"": ""2024-05-18T03:30:04Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-17T15:16:38Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
2;72;git_username_masked;"{""pr_id"": 0079607100, ""state"": ""open"", ""head_sha"": ""f0e9c1da920bfbef113e53113f992ffac9935e5d"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9156777107, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-20T09:44:22Z"", ""run_number"": 336, ""updated_at"": ""2024-05-20T09:46:32Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-20T09:27:03Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
1;132;git_username_masked;"{""pr_id"": 0077905700, ""state"": ""open"", ""head_sha"": ""7916c9e3315b7c2f1175ec022db031cac3ad1cca"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9155452010, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-20T07:57:16Z"", ""run_number"": 596, ""updated_at"": ""2024-05-20T07:58:59Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-20T07:50:31Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
1;67;git_username_masked;"{""pr_id"": 0057700000, ""state"": ""open"", ""head_sha"": ""1749cfd67d16675d011e33286f947ab92ead6469"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9130303696, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-17T15:03:58Z"", ""run_number"": 258, ""updated_at"": ""2024-05-17T15:04:20Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-17T15:03:54Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
2;105;git_username_masked;"{""pr_id"": 0098902200, ""state"": ""open"", ""head_sha"": ""68e56d94eee999422f49b2c75cc1dafd0fc2a9d5"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9185039311, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-22T03:45:21Z"", ""run_number"": 740, ""updated_at"": ""2024-05-22T03:47:28Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T08:24:40Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
1;103;git_username_masked;"{""pr_id"": 0069802000, ""state"": ""open"", ""head_sha"": ""2a4ecf4bb6468d3fc3abfbeddfc561daf0bd4937"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9171438976, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-21T08:27:59Z"", ""run_number"": 672, ""updated_at"": ""2024-05-21T08:31:46Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-19T01:49:18Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
1;78;git_username_masked;"{""pr_id"": 0064303500, ""state"": ""open"", ""head_sha"": ""2dd779762c61da72b4eeb91865cbd2ea17386a8f"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9137416026, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-18T04:52:21Z"", ""run_number"": 414, ""updated_at"": ""2024-05-18T04:55:42Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-18T00:25:54Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
1;80;git_username_masked;"{""pr_id"": 0064401700, ""state"": ""open"", ""head_sha"": ""17fc7cd5fb15cd47eedc72dfe49e0e2ea1ff240e"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9135931279, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-18T00:43:49Z"", ""run_number"": 361, ""updated_at"": ""2024-05-18T00:45:28Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""suryakolachana/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-18T00:43:46Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
2;53;git_username_masked;"{""pr_id"": 0071703000, ""state"": ""open"", ""head_sha"": ""fc7a1f5771826e5c115978c532ce92fca14d7b91"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9172569433, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-21T09:47:24Z"", ""run_number"": 549, ""updated_at"": ""2024-05-21T09:49:34Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-19T14:02:56Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
1;91;git_username_masked;"{""pr_id"": 0067504600, ""state"": ""open"", ""head_sha"": ""60e68d5ed308ef0a3047f70469267ace90ce0b1f"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9141337628, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-18T16:56:51Z"", ""run_number"": 460, ""updated_at"": ""2024-05-18T17:00:06Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-18T13:52:30Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
2;124;git_username_masked;"{""pr_id"": 0013106600, ""state"": ""open"", ""head_sha"": ""2e9c404c7ae79e48ae78abedea6553d375221ce3"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9182996164, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-21T23:46:25Z"", ""run_number"": 653, ""updated_at"": ""2024-05-21T23:50:18Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username-hebbal""}, ""github_username"":git_usernamechinmay-hebbal"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T23:03:20Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
1;97;git_username_masked;"{""pr_id"": 0069403600, ""state"": ""open"", ""head_sha"": ""c1a934635c0b84c006b06e47697f669b2d6f5068"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9143369771, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-18T23:32:28Z"", ""run_number"": 494, ""updated_at"": ""2024-05-18T23:35:43Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username-hebbal""}, ""github_username"":git_usernamechinmay-hebbal"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-18T22:24:33Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
1;150;git_username_masked;"{""pr_id"": 0093303400, ""state"": ""open"", ""head_sha"": ""3cfac33ccbeb6fd42dee228947ce01483fd45962"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9167196881, ""status"": ""completed"", ""conclusion"": ""failure"", ""created_at"": ""2024-05-21T01:07:34Z"", ""run_number"": 653, ""updated_at"": ""2024-05-21T01:08:41Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""uamarasinghe/dimensional-data-modeling-pub""}, ""github_username"": ""uamarasinghe"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T01:07:31Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
2;138;git_username_masked;"{""pr_id"": 0015804100, ""state"": ""open"", ""head_sha"": ""118fe8fbd5097379bab08788c7d97cd6a778d468"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9185495273, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-22T04:46:27Z"", ""run_number"": 748, ""updated_at"": ""2024-05-22T04:48:01Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-22T04:46:24Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
1;170;git_username_masked;"{""pr_id"": 0013602900, ""state"": ""open"", ""head_sha"": ""2fe796b966398da34f986b09f29d61155198f21b"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9186092908, ""status"": ""completed"", ""conclusion"": ""failure"", ""created_at"": ""2024-05-22T05:58:59Z"", ""run_number"": 883, ""updated_at"": ""2024-05-22T06:00:39Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-22T00:00:03Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
2;107;git_username_masked;"{""pr_id"": 0099508500, ""state"": ""open"", ""head_sha"": ""397a0a7ee7962d8665527bac125cf0d377d6a0c9"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9204314825, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-23T07:57:54Z"", ""run_number"": 774, ""updated_at"": ""2024-05-23T08:00:03Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T08:56:11Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
1;135;git_username_masked;"{""pr_id"": 0083506900, ""state"": ""open"", ""head_sha"": ""ef769b8a6149d00305f938287f34dd3aa418f935"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9165611702, ""status"": ""completed"", ""conclusion"": ""failure"", ""created_at"": ""2024-05-20T22:07:03Z"", ""run_number"": 634, ""updated_at"": ""2024-05-20T22:08:21Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-20T13:12:51Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
1;148;git_username_masked;"{""pr_id"": 0091702100, ""state"": ""open"", ""head_sha"": ""bddfe871fe174e8f1f4967288fecaa8913150e81"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9165939493, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-20T22:41:36Z"", ""run_number"": 639, ""updated_at"": ""2024-05-20T22:45:31Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-20T22:07:00Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
2;127;git_username_masked;"{""pr_id"": 0014109600, ""state"": ""open"", ""head_sha"": ""82e59163bc551b0fac4a2c242d7c124b85427cc3"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9184990068, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-22T03:37:33Z"", ""run_number"": 725, ""updated_at"": ""2024-05-22T03:39:47Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-22T01:02:16Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
1;152;git_username_masked;"{""pr_id"": 0094109300, ""state"": ""open"", ""head_sha"": ""2edeb18cfb35ac9f108dcbdc85fc532d36092592"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9168086857, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-21T02:51:49Z"", ""run_number"": 656, ""updated_at"": ""2024-05-21T02:53:16Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T02:51:47Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
1;176;git_username_masked;"{""pr_id"": 0015205100, ""state"": ""open"", ""head_sha"": ""b3e2a51735703d7e9f1a1460eb63d0955fb21838"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9185127255, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-22T03:59:59Z"", ""run_number"": 832, ""updated_at"": ""2024-05-22T04:02:05Z"", ""workflow_url"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/dimensional-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-22T03:27:16Z""}";user_id_masked;https://github.com/Git-Organization/dimensional-data-modeling-pub/pull/000
2;43;git_username_masked;"{""pr_id"": 0069601000, ""state"": ""open"", ""head_sha"": ""aa7d956ea5c04961b50e772c158b6abe3db18c36"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9176928709, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-21T15:05:11Z"", ""run_number"": 563, ""updated_at"": ""2024-05-21T17:01:02Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""shettyabhi/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-19T00:12:17Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
2;83;git_username_masked;"{""pr_id"": 0091203500, ""state"": ""open"", ""head_sha"": ""a6e1f8196e4436b70e3a839eb70fe60a6c511b38"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9170122335, ""status"": ""completed"", ""conclusion"": ""failure"", ""created_at"": ""2024-05-21T06:46:35Z"", ""run_number"": 533, ""updated_at"": ""2024-05-21T06:48:10Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-20T21:27:44Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
2;96;git_username_masked;"{""pr_id"": 0095002600, ""state"": ""open"", ""head_sha"": ""597437df786bf864bcb2595f2c9340652648dee5"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9170156480, ""status"": ""completed"", ""conclusion"": ""failure"", ""created_at"": ""2024-05-21T06:49:40Z"", ""run_number"": 536, ""updated_at"": ""2024-05-21T06:51:19Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""ameena5432/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T04:18:37Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
2;118;git_username_masked;"{""pr_id"": 0010702000, ""state"": ""open"", ""head_sha"": ""ab91f7034e907e01864255dfd0170d5dbf4330ff"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9180527498, ""status"": ""completed"", ""conclusion"": ""failure"", ""created_at"": ""2024-05-21T19:45:08Z"", ""run_number"": 606, ""updated_at"": ""2024-05-21T19:46:18Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""ameena5432/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T19:45:05Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
2;119;git_username_masked;"{""pr_id"": 0010908900, ""state"": ""open"", ""head_sha"": ""331c47891f40ee3226eaaad7418e6c3e90afe5a6"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9180704337, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-21T20:00:40Z"", ""run_number"": 608, ""updated_at"": ""2024-05-21T20:02:01Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""ameena5432/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T20:00:38Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
2;122;git_username_masked;"{""pr_id"": 0012407800, ""state"": ""open"", ""head_sha"": ""bb0caaacc78e92e68c5ffbe231fcf94c3585195f"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9181964923, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-21T21:52:54Z"", ""run_number"": 633, ""updated_at"": ""2024-05-21T21:54:11Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""ameena5432/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T21:52:51Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
2;99;git_username_masked;"{""pr_id"": 0095103700, ""state"": ""open"", ""head_sha"": ""efe775f908f4ff2dd5a9884806ea268a65187ded"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9169033658, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-21T04:55:50Z"", ""run_number"": 500, ""updated_at"": ""2024-05-21T04:59:27Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""bhautikg/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-21T04:32:19Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
2;6;git_username_masked;"{""pr_id"": 0045904400, ""state"": ""open"", ""head_sha"": ""664ab51c3ae269c4641c6e34b0b644d5991d50f9"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9164651744, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-20T20:32:11Z"", ""run_number"": 384, ""updated_at"": ""2024-05-20T20:34:02Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-17T02:02:45Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
2;4;git_username_masked;"{""pr_id"": 0045307200, ""state"": ""open"", ""head_sha"": ""b64ffc266b4cb70a8fec064e81c4fd358c4d14b9"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9135922617, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-18T00:42:36Z"", ""run_number"": 63, ""updated_at"": ""2024-05-18T00:45:01Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-17T00:38:45Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
2;1;git_username_masked;"{""pr_id"": 0060101500, ""state"": ""open"", ""head_sha"": ""d2f6549d09566b4f287a38cd554ca73f7af16fc2"", ""workflow_run"": {""fork"": true, ""event"": ""pull_request_target"", ""run_id"": 9132134160, ""status"": ""completed"", ""conclusion"": ""success"", ""created_at"": ""2024-05-17T17:39:03Z"", ""run_number"": 24, ""updated_at"": ""2024-05-17T17:40:33Z"", ""workflow_url"": ""https://github.com/Git-Organization/fact-data-modeling-pub/actions/runs/run_id"", ""head_repository"": ""Git-Organization/fact-data-modeling-pub-git_username""}, ""github_username"": ""git_username"", ""submission_link"": ""https://github.com/Git-Organization/fact-data-modeling-pub/pull/000"", ""submission_time"": ""2024-05-17T17:15:56Z""}";user_id_masked;https://github.com/Git-Organization/fact-data-modeling-pub/pull/000
